DATE,DEXJPUS
1983-03-28,240.10
1983-03-29,240.05
1983-03-30,239.80
1983-03-31,239.00
1983-04-01,239.60
1983-04-04,239.00
1983-04-05,237.65
1983-04-06,237.05
1983-04-07,237.90
1983-04-08,239.30
1983-04-11,237.95
1983-04-12,238.05
1983-04-13,238.50
1983-04-14,238.25
1983-04-15,237.60
1983-04-18,237.80
1983-04-19,237.05
1983-04-20,237.38
1983-04-21,236.40
1983-04-22,236.85
1983-04-25,236.25
1983-04-26,237.35
1983-04-27,236.25
1983-04-28,238.20
1983-04-29,238.30
1983-05-02,237.60
1983-05-03,237.65
1983-05-04,236.25
1983-05-05,235.20
1983-05-06,234.70
1983-05-09,232.65
1983-05-10,232.50
1983-05-11,230.90
1983-05-12,231.50
1983-05-13,231.30
1983-05-16,233.30
1983-05-17,233.40
1983-05-18,232.75
1983-05-19,234.40
1983-05-20,234.10
1983-05-23,235.40
1983-05-24,236.60
1983-05-25,236.30
1983-05-26,236.55
1983-05-27,237.97
1983-05-30,.
1983-05-31,238.85
1983-06-01,239.85
1983-06-02,238.35
1983-06-03,239.00
1983-06-06,240.50
1983-06-07,240.35
1983-06-08,241.38
1983-06-09,242.70
1983-06-10,242.18
1983-06-13,242.55
1983-06-14,243.05
1983-06-15,242.45
1983-06-16,240.55
1983-06-17,239.90
1983-06-20,239.25
1983-06-21,239.60
1983-06-22,237.40
1983-06-23,237.50
1983-06-24,237.30
1983-06-27,239.40
1983-06-28,238.80
1983-06-29,239.35
1983-06-30,239.28
1983-07-01,239.15
1983-07-04,.
1983-07-05,240.70
1983-07-06,239.50
1983-07-07,240.85
1983-07-08,241.35
1983-07-11,241.65
1983-07-12,240.65
1983-07-13,239.80
1983-07-14,240.10
1983-07-15,241.25
1983-07-18,240.80
1983-07-19,240.80
1983-07-20,239.30
1983-07-21,239.60
1983-07-22,240.25
1983-07-25,240.55
1983-07-26,240.60
1983-07-27,240.87
1983-07-28,240.80
1983-07-29,241.75
1983-08-01,243.70
1983-08-02,243.15
1983-08-03,243.25
1983-08-04,243.60
1983-08-05,243.90
1983-08-08,244.25
1983-08-09,243.98
1983-08-10,245.80
1983-08-11,246.35
1983-08-12,247.05
1983-08-15,246.90
1983-08-16,243.15
1983-08-17,243.60
1983-08-18,242.98
1983-08-19,244.00
1983-08-22,243.10
1983-08-23,243.25
1983-08-24,242.90
1983-08-25,243.20
1983-08-26,245.65
1983-08-29,246.15
1983-08-30,246.25
1983-08-31,246.45
1983-09-01,246.50
1983-09-02,246.80
1983-09-05,.
1983-09-06,245.85
1983-09-07,245.70
1983-09-08,244.60
1983-09-09,244.55
1983-09-12,243.42
1983-09-13,244.20
1983-09-14,245.30
1983-09-15,244.65
1983-09-16,243.55
1983-09-19,241.70
1983-09-20,242.50
1983-09-21,242.25
1983-09-22,242.80
1983-09-23,239.60
1983-09-26,238.05
1983-09-27,237.90
1983-09-28,236.90
1983-09-29,236.80
1983-09-30,235.65
1983-10-03,234.15
1983-10-04,234.10
1983-10-05,232.90
1983-10-06,232.40
1983-10-07,230.85
1983-10-10,.
1983-10-11,232.05
1983-10-12,234.28
1983-10-13,233.15
1983-10-14,232.80
1983-10-17,232.95
1983-10-18,232.30
1983-10-19,232.65
1983-10-20,232.50
1983-10-21,232.38
1983-10-24,233.50
1983-10-25,232.45
1983-10-26,232.95
1983-10-27,232.60
1983-10-28,232.70
1983-10-31,234.05
1983-11-01,234.77
1983-11-02,234.45
1983-11-03,234.35
1983-11-04,236.65
1983-11-07,237.00
1983-11-08,.
1983-11-09,235.40
1983-11-10,234.45
1983-11-11,.
1983-11-14,234.65
1983-11-15,234.45
1983-11-16,235.40
1983-11-17,236.25
1983-11-18,235.95
1983-11-21,235.20
1983-11-22,234.50
1983-11-23,235.05
1983-11-24,.
1983-11-25,235.10
1983-11-28,234.85
1983-11-29,234.60
1983-11-30,232.50
1983-12-01,232.53
1983-12-02,233.40
1983-12-05,235.20
1983-12-06,234.30
1983-12-07,234.05
1983-12-08,234.30
1983-12-09,236.90
1983-12-12,236.65
1983-12-13,236.25
1983-12-14,235.08
1983-12-15,234.90
1983-12-16,235.50
1983-12-19,236.10
1983-12-20,234.80
1983-12-21,234.70
1983-12-22,234.05
1983-12-23,233.90
1983-12-26,.
1983-12-27,233.80
1983-12-28,233.40
1983-12-29,232.20
1983-12-30,231.70
1984-01-02,.
1984-01-03,232.45
1984-01-04,233.42
1984-01-05,232.70
1984-01-06,232.70
1984-01-09,233.30
1984-01-10,233.45
1984-01-11,234.45
1984-01-12,234.87
1984-01-13,233.40
1984-01-16,233.30
1984-01-17,234.28
1984-01-18,233.60
1984-01-19,233.35
1984-01-20,234.50
1984-01-23,233.85
1984-01-24,234.35
1984-01-25,234.20
1984-01-26,234.10
1984-01-27,234.28
1984-01-30,234.58
1984-01-31,234.67
1984-02-01,234.25
1984-02-02,233.60
1984-02-03,232.70
1984-02-06,233.10
1984-02-07,234.50
1984-02-08,234.15
1984-02-09,233.88
1984-02-10,234.60
1984-02-13,.
1984-02-14,233.95
1984-02-15,233.20
1984-02-16,232.85
1984-02-17,233.20
1984-02-20,.
1984-02-21,234.10
1984-02-22,233.20
1984-02-23,233.60
1984-02-24,233.20
1984-02-27,233.30
1984-02-28,233.52
1984-02-29,233.43
1984-03-01,233.43
1984-03-02,228.20
1984-03-05,223.35
1984-03-06,223.35
1984-03-07,223.25
1984-03-08,224.55
1984-03-09,224.80
1984-03-12,224.83
1984-03-13,223.15
1984-03-14,223.70
1984-03-15,224.10
1984-03-16,225.85
1984-03-19,225.80
1984-03-20,226.00
1984-03-21,226.80
1984-03-22,226.45
1984-03-23,225.63
1984-03-26,224.67
1984-03-27,224.45
1984-03-28,224.70
1984-03-29,224.05
1984-03-30,224.75
1984-04-02,224.65
1984-04-03,225.10
1984-04-04,225.35
1984-04-05,225.60
1984-04-06,225.35
1984-04-09,225.50
1984-04-10,225.18
1984-04-11,222.70
1984-04-12,224.10
1984-04-13,224.70
1984-04-16,225.42
1984-04-17,225.05
1984-04-18,224.80
1984-04-19,225.10
1984-04-20,225.10
1984-04-23,224.75
1984-04-24,225.85
1984-04-25,225.60
1984-04-26,225.75
1984-04-27,226.55
1984-04-30,227.00
1984-05-01,226.95
1984-05-02,227.05
1984-05-03,226.40
1984-05-04,226.85
1984-05-07,229.00
1984-05-08,229.15
1984-05-09,228.87
1984-05-10,229.20
1984-05-11,230.30
1984-05-14,231.20
1984-05-15,231.75
1984-05-16,231.10
1984-05-17,232.33
1984-05-18,233.35
1984-05-21,233.00
1984-05-22,233.25
1984-05-23,232.37
1984-05-24,231.83
1984-05-25,231.70
1984-05-28,.
1984-05-29,231.80
1984-05-30,231.48
1984-05-31,231.58
1984-06-01,230.15
1984-06-04,229.70
1984-06-05,230.45
1984-06-06,230.50
1984-06-07,231.35
1984-06-08,231.72
1984-06-11,231.93
1984-06-12,232.65
1984-06-13,232.40
1984-06-14,231.65
1984-06-15,233.00
1984-06-18,233.45
1984-06-19,232.95
1984-06-20,234.55
1984-06-21,234.85
1984-06-22,235.95
1984-06-25,237.95
1984-06-26,237.08
1984-06-27,238.00
1984-06-28,237.30
1984-06-29,237.30
1984-07-02,238.50
1984-07-03,239.63
1984-07-04,.
1984-07-05,240.35
1984-07-06,241.25
1984-07-09,242.63
1984-07-10,241.45
1984-07-11,242.10
1984-07-12,242.68
1984-07-13,241.45
1984-07-16,240.70
1984-07-17,242.35
1984-07-18,243.85
1984-07-19,243.15
1984-07-20,245.20
1984-07-23,246.95
1984-07-24,246.18
1984-07-25,245.60
1984-07-26,243.65
1984-07-27,245.40
1984-07-30,246.05
1984-07-31,245.30
1984-08-01,245.75
1984-08-02,245.42
1984-08-03,241.80
1984-08-06,243.15
1984-08-07,244.50
1984-08-08,243.10
1984-08-09,243.35
1984-08-10,242.50
1984-08-13,244.08
1984-08-14,241.70
1984-08-15,241.90
1984-08-16,240.80
1984-08-17,241.10
1984-08-20,241.05
1984-08-21,242.15
1984-08-22,241.30
1984-08-23,240.60
1984-08-24,241.20
1984-08-27,241.60
1984-08-28,241.20
1984-08-29,240.60
1984-08-30,241.25
1984-08-31,241.90
1984-09-03,.
1984-09-04,243.75
1984-09-05,244.70
1984-09-06,244.10
1984-09-07,245.80
1984-09-10,245.60
1984-09-11,245.55
1984-09-12,244.95
1984-09-13,245.80
1984-09-14,245.65
1984-09-17,247.20
1984-09-18,246.18
1984-09-19,245.75
1984-09-20,246.90
1984-09-21,244.40
1984-09-24,244.20
1984-09-25,246.00
1984-09-26,245.15
1984-09-27,245.10
1984-09-28,246.90
1984-10-01,246.40
1984-10-02,246.00
1984-10-03,245.75
1984-10-04,246.20
1984-10-05,246.95
1984-10-08,.
1984-10-09,247.60
1984-10-10,247.05
1984-10-11,248.00
1984-10-12,248.10
1984-10-15,248.80
1984-10-16,248.98
1984-10-17,249.10
1984-10-18,248.90
1984-10-19,247.25
1984-10-22,247.30
1984-10-23,244.60
1984-10-24,244.12
1984-10-25,244.05
1984-10-26,245.50
1984-10-29,246.65
1984-10-30,245.60
1984-10-31,245.70
1984-11-01,244.30
1984-11-02,242.00
1984-11-05,242.05
1984-11-06,.
1984-11-07,240.80
1984-11-08,240.95
1984-11-09,241.00
1984-11-12,.
1984-11-13,240.45
1984-11-14,242.45
1984-11-15,242.50
1984-11-16,242.80
1984-11-19,243.65
1984-11-20,244.80
1984-11-21,245.53
1984-11-22,.
1984-11-23,245.40
1984-11-26,246.15
1984-11-27,245.40
1984-11-28,245.45
1984-11-29,245.80
1984-11-30,247.50
1984-12-03,248.20
1984-12-04,246.45
1984-12-05,246.80
1984-12-06,246.55
1984-12-07,247.40
1984-12-10,246.82
1984-12-11,247.00
1984-12-12,247.25
1984-12-13,247.55
1984-12-14,247.75
1984-12-17,247.55
1984-12-18,246.75
1984-12-19,247.76
1984-12-20,248.10
1984-12-21,247.95
1984-12-24,248.10
1984-12-25,.
1984-12-26,249.05
1984-12-27,250.20
1984-12-28,250.45
1984-12-31,251.60
1985-01-01,.
1985-01-02,251.80
1985-01-03,252.45
1985-01-04,253.20
1985-01-07,255.95
1985-01-08,253.75
1985-01-09,255.10
1985-01-10,253.70
1985-01-11,253.83
1985-01-14,255.40
1985-01-15,254.70
1985-01-16,254.95
1985-01-17,254.55
1985-01-18,254.58
1985-01-21,.
1985-01-22,254.00
1985-01-23,254.40
1985-01-24,253.70
1985-01-25,253.95
1985-01-28,254.18
1985-01-29,254.35
1985-01-30,254.50
1985-01-31,254.80
1985-02-01,256.75
1985-02-04,259.42
1985-02-05,259.70
1985-02-06,259.53
1985-02-07,260.65
1985-02-08,260.70
1985-02-11,261.65
1985-02-12,.
1985-02-13,262.80
1985-02-14,260.50
1985-02-15,257.85
1985-02-18,.
1985-02-19,260.70
1985-02-20,261.30
1985-02-21,261.80
1985-02-22,262.80
1985-02-25,262.65
1985-02-26,261.05
1985-02-27,259.30
1985-02-28,259.45
1985-03-01,260.35
1985-03-04,260.10
1985-03-05,261.00
1985-03-06,261.20
1985-03-07,261.00
1985-03-08,261.63
1985-03-11,259.25
1985-03-12,260.10
1985-03-13,260.25
1985-03-14,260.55
1985-03-15,260.55
1985-03-18,259.90
1985-03-19,256.30
1985-03-20,256.40
1985-03-21,254.10
1985-03-22,255.65
1985-03-25,256.65
1985-03-26,255.40
1985-03-27,251.95
1985-03-28,253.00
1985-03-29,251.00
1985-04-01,252.45
1985-04-02,254.30
1985-04-03,253.15
1985-04-04,254.50
1985-04-05,254.85
1985-04-08,255.50
1985-04-09,254.90
1985-04-10,254.25
1985-04-11,251.70
1985-04-12,251.35
1985-04-15,249.95
1985-04-16,249.55
1985-04-17,249.55
1985-04-18,247.60
1985-04-19,247.40
1985-04-22,248.80
1985-04-23,250.00
1985-04-24,251.30
1985-04-25,252.35
1985-04-26,252.95
1985-04-29,252.70
1985-04-30,251.50
1985-05-01,252.75
1985-05-02,252.95
1985-05-03,253.85
1985-05-06,254.55
1985-05-07,252.90
1985-05-08,253.75
1985-05-09,251.55
1985-05-10,252.40
1985-05-13,251.35
1985-05-14,249.60
1985-05-15,251.00
1985-05-16,251.50
1985-05-17,250.70
1985-05-20,249.65
1985-05-21,250.25
1985-05-22,250.75
1985-05-23,251.30
1985-05-24,251.10
1985-05-27,.
1985-05-28,251.60
1985-05-29,251.75
1985-05-30,251.60
1985-05-31,251.20
1985-06-03,248.60
1985-06-04,249.10
1985-06-05,249.45
1985-06-06,247.70
1985-06-07,249.55
1985-06-10,250.00
1985-06-11,249.90
1985-06-12,249.85
1985-06-13,249.80
1985-06-14,248.75
1985-06-17,248.70
1985-06-18,247.55
1985-06-19,247.70
1985-06-20,248.35
1985-06-21,248.15
1985-06-24,248.80
1985-06-25,249.00
1985-06-26,248.45
1985-06-27,249.00
1985-06-28,248.40
1985-07-01,247.95
1985-07-02,248.35
1985-07-03,248.05
1985-07-04,.
1985-07-05,247.00
1985-07-08,246.05
1985-07-09,244.25
1985-07-10,243.45
1985-07-11,243.00
1985-07-12,240.95
1985-07-15,237.65
1985-07-16,237.90
1985-07-17,236.50
1985-07-18,238.20
1985-07-19,238.75
1985-07-22,240.05
1985-07-23,238.00
1985-07-24,239.75
1985-07-25,238.90
1985-07-26,239.25
1985-07-29,237.15
1985-07-30,237.40
1985-07-31,236.45
1985-08-01,237.65
1985-08-02,237.45
1985-08-05,237.50
1985-08-06,238.45
1985-08-07,238.40
1985-08-08,238.50
1985-08-09,238.55
1985-08-12,237.30
1985-08-13,237.35
1985-08-14,238.00
1985-08-15,237.15
1985-08-16,236.85
1985-08-19,236.85
1985-08-20,237.40
1985-08-21,237.00
1985-08-22,235.85
1985-08-23,236.50
1985-08-26,236.89
1985-08-27,237.38
1985-08-28,237.00
1985-08-29,237.12
1985-08-30,239.00
1985-09-02,.
1985-09-03,239.50
1985-09-04,239.60
1985-09-05,239.95
1985-09-06,243.60
1985-09-09,243.45
1985-09-10,242.75
1985-09-11,243.55
1985-09-12,243.20
1985-09-13,242.00
1985-09-16,241.35
1985-09-17,241.70
1985-09-18,242.25
1985-09-19,242.05
1985-09-20,240.10
1985-09-23,231.90
1985-09-24,229.80
1985-09-25,226.90
1985-09-26,220.30
1985-09-27,220.10
1985-09-30,216.50
1985-10-01,215.00
1985-10-02,214.10
1985-10-03,212.79
1985-10-04,213.45
1985-10-07,215.45
1985-10-08,216.00
1985-10-09,214.80
1985-10-10,215.40
1985-10-11,214.65
1985-10-14,.
1985-10-15,215.45
1985-10-16,217.30
1985-10-17,215.15
1985-10-18,215.15
1985-10-21,215.70
1985-10-22,216.10
1985-10-23,215.90
1985-10-24,216.70
1985-10-25,214.90
1985-10-28,213.50
1985-10-29,212.43
1985-10-30,211.50
1985-10-31,211.55
1985-11-01,209.00
1985-11-04,207.90
1985-11-05,208.00
1985-11-06,205.25
1985-11-07,205.60
1985-11-08,205.85
1985-11-11,.
1985-11-12,205.85
1985-11-13,204.00
1985-11-14,203.35
1985-11-15,204.30
1985-11-18,203.45
1985-11-19,203.00
1985-11-20,203.45
1985-11-21,202.10
1985-11-22,201.35
1985-11-25,200.80
1985-11-26,201.00
1985-11-27,201.05
1985-11-28,.
1985-11-29,202.10
1985-12-02,204.03
1985-12-03,204.75
1985-12-04,202.65
1985-12-05,203.00
1985-12-06,203.40
1985-12-09,203.50
1985-12-10,203.60
1985-12-11,203.90
1985-12-12,202.05
1985-12-13,202.80
1985-12-16,202.60
1985-12-17,201.95
1985-12-18,203.15
1985-12-19,202.97
1985-12-20,202.70
1985-12-23,202.45
1985-12-24,202.75
1985-12-25,.
1985-12-26,202.80
1985-12-27,202.20
1985-12-30,201.05
1985-12-31,200.25
1986-01-01,.
1986-01-02,199.15
1986-01-03,202.53
1986-01-06,201.90
1986-01-07,201.70
1986-01-08,202.10
1986-01-09,202.10
1986-01-10,202.35
1986-01-13,202.70
1986-01-14,202.60
1986-01-15,202.50
1986-01-16,202.55
1986-01-17,202.52
1986-01-20,.
1986-01-21,202.35
1986-01-22,201.70
1986-01-23,202.05
1986-01-24,196.05
1986-01-27,195.75
1986-01-28,195.65
1986-01-29,194.10
1986-01-30,193.05
1986-01-31,192.30
1986-02-03,191.55
1986-02-04,192.05
1986-02-05,190.65
1986-02-06,190.48
1986-02-07,191.35
1986-02-10,188.15
1986-02-11,187.45
1986-02-12,186.72
1986-02-13,182.30
1986-02-14,182.00
1986-02-17,.
1986-02-18,181.05
1986-02-19,179.40
1986-02-20,181.10
1986-02-21,182.98
1986-02-24,182.15
1986-02-25,180.95
1986-02-26,181.15
1986-02-27,180.15
1986-02-28,180.55
1986-03-03,179.65
1986-03-04,179.00
1986-03-05,181.45
1986-03-06,179.30
1986-03-07,179.45
1986-03-10,180.70
1986-03-11,179.90
1986-03-12,180.20
1986-03-13,179.90
1986-03-14,177.15
1986-03-17,175.73
1986-03-18,175.00
1986-03-19,177.10
1986-03-20,176.37
1986-03-21,175.80
1986-03-24,178.90
1986-03-25,180.20
1986-03-26,179.80
1986-03-27,179.52
1986-03-28,179.85
1986-03-31,177.60
1986-04-01,178.15
1986-04-02,179.50
1986-04-03,179.90
1986-04-04,180.35
1986-04-07,182.85
1986-04-08,180.05
1986-04-09,180.05
1986-04-10,178.80
1986-04-11,178.35
1986-04-14,179.12
1986-04-15,178.25
1986-04-16,176.50
1986-04-17,175.15
1986-04-18,173.80
1986-04-21,172.00
1986-04-22,170.15
1986-04-23,169.35
1986-04-24,169.00
1986-04-25,168.10
1986-04-28,167.15
1986-04-29,167.85
1986-04-30,167.60
1986-05-01,169.65
1986-05-02,169.90
1986-05-05,165.62
1986-05-06,166.25
1986-05-07,165.10
1986-05-08,163.62
1986-05-09,162.35
1986-05-12,161.15
1986-05-13,163.00
1986-05-14,163.30
1986-05-15,163.60
1986-05-16,165.40
1986-05-19,168.15
1986-05-20,168.60
1986-05-21,168.77
1986-05-22,169.30
1986-05-23,169.60
1986-05-26,.
1986-05-27,169.20
1986-05-28,169.00
1986-05-29,171.60
1986-05-30,174.50
1986-06-02,174.90
1986-06-03,171.60
1986-06-04,171.53
1986-06-05,168.90
1986-06-06,167.70
1986-06-09,167.87
1986-06-10,166.90
1986-06-11,166.35
1986-06-12,165.85
1986-06-13,165.25
1986-06-16,165.50
1986-06-17,167.80
1986-06-18,167.65
1986-06-19,166.88
1986-06-20,167.70
1986-06-23,167.90
1986-06-24,166.65
1986-06-25,166.10
1986-06-26,166.10
1986-06-27,165.45
1986-06-30,163.80
1986-07-01,162.70
1986-07-02,163.35
1986-07-03,161.40
1986-07-04,.
1986-07-07,160.70
1986-07-08,161.00
1986-07-09,161.08
1986-07-10,160.50
1986-07-11,161.35
1986-07-14,160.25
1986-07-15,159.50
1986-07-16,158.40
1986-07-17,157.35
1986-07-18,156.45
1986-07-21,155.05
1986-07-22,156.80
1986-07-23,157.45
1986-07-24,156.70
1986-07-25,157.70
1986-07-28,155.95
1986-07-29,155.70
1986-07-30,156.10
1986-07-31,153.85
1986-08-01,153.85
1986-08-04,154.00
1986-08-05,154.95
1986-08-06,154.40
1986-08-07,153.80
1986-08-08,154.15
1986-08-11,153.77
1986-08-12,154.70
1986-08-13,154.30
1986-08-14,153.73
1986-08-15,154.20
1986-08-18,154.20
1986-08-19,153.50
1986-08-20,153.40
1986-08-21,153.25
1986-08-22,153.45
1986-08-25,153.84
1986-08-26,154.95
1986-08-27,154.68
1986-08-28,156.05
1986-08-29,154.55
1986-09-01,.
1986-09-02,154.25
1986-09-03,154.70
1986-09-04,154.90
1986-09-05,155.40
1986-09-08,156.15
1986-09-09,155.70
1986-09-10,154.80
1986-09-11,156.40
1986-09-12,155.35
1986-09-15,155.18
1986-09-16,156.35
1986-09-17,154.80
1986-09-18,153.65
1986-09-19,152.00
1986-09-22,153.60
1986-09-23,154.66
1986-09-24,154.57
1986-09-25,154.55
1986-09-26,154.35
1986-09-29,153.65
1986-09-30,154.35
1986-10-01,154.15
1986-10-02,153.92
1986-10-03,154.17
1986-10-06,154.06
1986-10-07,154.07
1986-10-08,154.35
1986-10-09,154.95
1986-10-10,154.45
1986-10-13,.
1986-10-14,153.97
1986-10-15,154.20
1986-10-16,154.20
1986-10-17,154.23
1986-10-20,154.75
1986-10-21,155.16
1986-10-22,155.80
1986-10-23,158.13
1986-10-24,161.35
1986-10-27,160.70
1986-10-28,160.10
1986-10-29,160.50
1986-10-30,161.78
1986-10-31,163.40
1986-11-03,164.00
1986-11-04,163.92
1986-11-05,164.50
1986-11-06,163.30
1986-11-07,163.20
1986-11-10,162.85
1986-11-11,.
1986-11-12,160.62
1986-11-13,160.90
1986-11-14,161.45
1986-11-17,162.82
1986-11-18,162.80
1986-11-19,162.40
1986-11-20,162.75
1986-11-21,164.05
1986-11-24,164.18
1986-11-25,162.55
1986-11-26,162.95
1986-11-27,.
1986-11-28,162.05
1986-12-01,162.25
1986-12-02,162.00
1986-12-03,162.26
1986-12-04,162.77
1986-12-05,162.42
1986-12-08,162.40
1986-12-09,162.60
1986-12-10,162.75
1986-12-11,162.70
1986-12-12,163.05
1986-12-15,163.25
1986-12-16,163.95
1986-12-17,163.65
1986-12-18,163.00
1986-12-19,162.20
1986-12-22,162.75
1986-12-23,162.70
1986-12-24,161.45
1986-12-25,.
1986-12-26,159.75
1986-12-29,159.05
1986-12-30,159.90
1986-12-31,158.30
1987-01-01,.
1987-01-02,158.25
1987-01-05,159.40
1987-01-06,158.78
1987-01-07,158.05
1987-01-08,158.23
1987-01-09,158.20
1987-01-12,156.77
1987-01-13,155.75
1987-01-14,152.80
1987-01-15,153.55
1987-01-16,153.40
1987-01-19,.
1987-01-20,152.68
1987-01-21,153.95
1987-01-22,151.90
1987-01-23,153.08
1987-01-26,152.65
1987-01-27,151.65
1987-01-28,151.75
1987-01-29,152.10
1987-01-30,153.65
1987-02-02,152.57
1987-02-03,152.50
1987-02-04,152.80
1987-02-05,153.63
1987-02-06,154.45
1987-02-09,152.55
1987-02-10,152.40
1987-02-11,153.70
1987-02-12,154.10
1987-02-13,153.70
1987-02-16,.
1987-02-17,153.22
1987-02-18,153.85
1987-02-19,154.13
1987-02-20,153.65
1987-02-23,153.68
1987-02-24,153.78
1987-02-25,153.60
1987-02-26,153.15
1987-02-27,153.27
1987-03-02,153.50
1987-03-03,153.65
1987-03-04,153.71
1987-03-05,153.20
1987-03-06,153.47
1987-03-09,153.80
1987-03-10,153.65
1987-03-11,153.82
1987-03-12,153.63
1987-03-13,152.65
1987-03-16,151.65
1987-03-17,151.95
1987-03-18,151.95
1987-03-19,151.48
1987-03-20,151.70
1987-03-23,150.25
1987-03-24,149.32
1987-03-25,149.15
1987-03-26,149.20
1987-03-27,147.72
1987-03-30,146.40
1987-03-31,145.68
1987-04-01,146.82
1987-04-02,146.50
1987-04-03,146.20
1987-04-06,146.10
1987-04-07,145.35
1987-04-08,146.60
1987-04-09,144.70
1987-04-10,142.55
1987-04-13,142.65
1987-04-14,141.13
1987-04-15,141.75
1987-04-16,143.00
1987-04-17,143.20
1987-04-20,142.40
1987-04-21,142.35
1987-04-22,142.35
1987-04-23,141.20
1987-04-24,139.75
1987-04-27,138.40
1987-04-28,139.90
1987-04-29,140.20
1987-04-30,140.67
1987-05-01,140.35
1987-05-04,139.10
1987-05-05,138.67
1987-05-06,139.20
1987-05-07,139.40
1987-05-08,139.60
1987-05-11,139.50
1987-05-12,139.60
1987-05-13,139.76
1987-05-14,139.50
1987-05-15,139.80
1987-05-18,139.95
1987-05-19,140.00
1987-05-20,139.78
1987-05-21,140.45
1987-05-22,140.60
1987-05-25,.
1987-05-26,143.30
1987-05-27,143.52
1987-05-28,143.40
1987-05-29,144.10
1987-06-01,145.45
1987-06-02,142.25
1987-06-03,142.80
1987-06-04,144.30
1987-06-05,143.80
1987-06-08,143.45
1987-06-09,142.50
1987-06-10,142.45
1987-06-11,142.55
1987-06-12,143.85
1987-06-15,144.80
1987-06-16,144.45
1987-06-17,144.65
1987-06-18,144.60
1987-06-19,145.05
1987-06-22,145.90
1987-06-23,146.03
1987-06-24,145.08
1987-06-25,146.33
1987-06-26,146.30
1987-06-29,146.70
1987-06-30,146.80
1987-07-01,146.85
1987-07-02,147.30
1987-07-03,148.82
1987-07-06,149.13
1987-07-07,149.70
1987-07-08,150.57
1987-07-09,149.98
1987-07-10,150.65
1987-07-13,150.98
1987-07-14,151.08
1987-07-15,148.65
1987-07-16,150.55
1987-07-17,152.76
1987-07-20,152.85
1987-07-21,152.66
1987-07-22,152.34
1987-07-23,150.78
1987-07-24,149.95
1987-07-27,150.45
1987-07-28,150.38
1987-07-29,150.78
1987-07-30,149.65
1987-07-31,149.90
1987-08-03,150.50
1987-08-04,152.10
1987-08-05,150.75
1987-08-06,151.45
1987-08-07,151.57
1987-08-10,151.12
1987-08-11,151.77
1987-08-12,151.25
1987-08-13,151.45
1987-08-14,150.00
1987-08-17,149.92
1987-08-18,146.07
1987-08-19,145.10
1987-08-20,144.15
1987-08-21,142.75
1987-08-24,142.00
1987-08-25,143.22
1987-08-26,143.05
1987-08-27,142.05
1987-08-28,142.00
1987-08-31,141.75
1987-09-01,141.83
1987-09-02,141.03
1987-09-03,141.03
1987-09-04,141.75
1987-09-07,.
1987-09-08,141.75
1987-09-09,141.60
1987-09-10,142.57
1987-09-11,142.80
1987-09-14,144.50
1987-09-15,144.05
1987-09-16,144.36
1987-09-17,143.40
1987-09-18,142.67
1987-09-21,143.55
1987-09-22,144.15
1987-09-23,143.90
1987-09-24,143.73
1987-09-25,143.67
1987-09-28,144.07
1987-09-29,146.20
1987-09-30,146.50
1987-10-01,146.90
1987-10-02,146.40
1987-10-05,146.85
1987-10-06,146.71
1987-10-07,145.65
1987-10-08,144.89
1987-10-09,143.85
1987-10-12,.
1987-10-13,143.75
1987-10-14,142.75
1987-10-15,142.15
1987-10-16,142.75
1987-10-19,141.83
1987-10-20,143.90
1987-10-21,144.20
1987-10-22,144.68
1987-10-23,142.85
1987-10-26,142.20
1987-10-27,141.58
1987-10-28,139.18
1987-10-29,138.25
1987-10-30,138.40
1987-11-02,137.00
1987-11-03,137.38
1987-11-04,137.28
1987-11-05,134.70
1987-11-06,135.40
1987-11-09,134.30
1987-11-10,134.55
1987-11-11,.
1987-11-12,136.45
1987-11-13,135.85
1987-11-16,136.60
1987-11-17,135.72
1987-11-18,135.55
1987-11-19,135.15
1987-11-20,135.45
1987-11-23,134.73
1987-11-24,135.52
1987-11-25,134.80
1987-11-26,.
1987-11-27,133.70
1987-11-30,132.42
1987-12-01,133.00
1987-12-02,132.70
1987-12-03,132.90
1987-12-04,132.85
1987-12-07,132.80
1987-12-08,132.72
1987-12-09,132.40
1987-12-10,129.40
1987-12-11,128.50
1987-12-14,128.02
1987-12-15,127.60
1987-12-16,127.28
1987-12-17,126.25
1987-12-18,127.10
1987-12-21,127.08
1987-12-22,126.55
1987-12-23,126.75
1987-12-24,126.12
1987-12-25,.
1987-12-28,123.15
1987-12-29,123.50
1987-12-30,123.40
1987-12-31,121.25
1988-01-01,.
1988-01-04,122.70
1988-01-05,126.90
1988-01-06,129.65
1988-01-07,128.58
1988-01-08,129.15
1988-01-11,128.20
1988-01-12,127.38
1988-01-13,126.65
1988-01-14,126.73
1988-01-15,130.50
1988-01-18,.
1988-01-19,128.60
1988-01-20,127.75
1988-01-21,127.20
1988-01-22,127.85
1988-01-25,127.78
1988-01-26,127.88
1988-01-27,127.60
1988-01-28,127.17
1988-01-29,127.75
1988-02-01,129.38
1988-02-02,128.28
1988-02-03,127.90
1988-02-04,128.50
1988-02-05,129.05
1988-02-08,128.60
1988-02-09,129.18
1988-02-10,129.02
1988-02-11,129.14
1988-02-12,131.15
1988-02-15,.
1988-02-16,130.25
1988-02-17,130.30
1988-02-18,130.23
1988-02-19,130.05
1988-02-22,129.28
